2013-12-31,AaronAshabOpenFollow,1	
2013-12-31,AcaAwkward,1	
2013-12-31,Accomplished,1	
2013-12-31,Adore,1	
2013-12-31,AdventistsBeLike,1	
2013-12-31,AfrikkaRadio,4	
2013-12-31,Afrikkaradio,1	
2013-12-31,Agree,1	
2013-12-31,Aguilas,1	
2013-12-31,Alabamaweather,1	
2013-12-31,AlamoBowl,1	
2013-12-31,AliciaTweet,1	
2013-12-31,AllChefsAreDorty,1	
2013-12-31,AllMine,1	
2013-12-31,AllSmiles,1	
2013-12-31,Always,1	
2013-12-31,Amazing,1	
2013-12-31,Amen,1	
2013-12-31,AmericanAirlines,1	
2013-12-31,Anchorman2,1	
2013-12-31,Anelka,7	
2013-12-31,AngSayaNgMovie,1	
2013-12-31,ApoDuties,1	
2013-12-31,AppleProbs,2	
2013-12-31,AprendanASoportarLaCura,1	
2013-12-31,Aquarians,1	
2013-12-31,Arguing,1	
2013-12-31,ArianaComesToJapanTOMORROW,1	
2013-12-31,ArianaMemories2013,1	
2013-12-31,Aries,2	
2013-12-31,Arrow,1	
2013-12-31,ArtistsSupportingArtists,1	
2013-12-31,AskJon,1	
2013-12-31,AskKathryn,1	
2013-12-31,AskMaddiJaneMusic,8	
2013-12-31,AskMeech,2	
2013-12-31,AskTwitter,2	
2013-12-31,AssMasCake,1	
2013-12-31,AssTooFat,1	
2013-12-31,AstonGotSimonSwag,1	
2013-12-31,AuroraIsabela,1	
2013-12-31,AustinMahoneFollowSpree,1	
2013-12-31,Austinpleasefollowme,2	
2013-12-31,AvrilMemories2013,1	
2013-12-31,Awkward,1	
2013-12-31,AwkwardMoment,1	
2013-12-31,BABRemix,1	
2013-12-31,BALL,1	
2013-12-31,BASEDGOD,1	
2013-12-31,BB7,1	
2013-12-31,BBN,1	
2013-12-31,BIEB,2	
2013-12-31,BIGGUCC,1	
2013-12-31,BISHWHET,1	
2013-12-31,BMS,1	
2013-12-31,BOW,1	
2013-12-31,BROKE,1	
2013-12-31,BRTAKEOVA,2	
2013-12-31,BRTaughtMe,2	
2013-12-31,BTHOdook,1	
2013-12-31,BTOB,1	
2013-12-31,BYOD,1	
2013-12-31,BabyBroChris,1	
2013-12-31,BabyTyson,1	
2013-12-31,BackOff,1	
2013-12-31,BackUpPlan,1	
2013-12-31,Backthatassup,9	
2013-12-31,BadBacks,1	
2013-12-31,BadPickUpLine,1	
2013-12-31,Bahahaha,1	
2013-12-31,BaitNiIya,1	
2013-12-31,Bajanstyle,1	
2013-12-31,BakeIt,2	
2013-12-31,Bang3,1	
2013-12-31,Bangchannel,1	
2013-12-31,BangerzGiveaway,1	
2013-12-31,BarbellasAreBarbaraAgain,2	
2013-12-31,BasedGod,1	
2013-12-31,BasicMirrorPic,1	
2013-12-31,BasicWhiteGirls,1	
2013-12-31,Basketball,1	
2013-12-31,Bataan,1	
2013-12-31,BathroomProblems,1	
2013-12-31,BathroomTalk,1	
2013-12-31,BdotAdot5,2	
2013-12-31,BeardGang2014,1	
2013-12-31,Beast,1	
2013-12-31,BeatGATech,1	
2013-12-31,Bee,1	
2013-12-31,Beliebers,1	
2013-12-31,Believe,1	
2013-12-31,BelieveMovie,10	
2013-12-31,BelieveMovieDestinationChile,1	
2013-12-31,BelieveMovieWeekend,1	
2013-12-31,Belle,1	
2013-12-31,Bernie,1	
2013-12-31,BernieMacBeLike,1	
2013-12-31,BestFriend,1	
2013-12-31,BestHarryof2013,1	
2013-12-31,BestMedicine,1	
2013-12-31,BestMemoriesOf2013,5	
2013-12-31,BestMomentOf2013,1	
2013-12-31,BestOf2013,5	
2013-12-31,BestPicStitchesof2013,2	
2013-12-31,BestSongEver,1	
2013-12-31,BestiesForLyfe,1	
2013-12-31,Bestof2013,6	
2013-12-31,BethanyMotaGiveaway,33	
2013-12-31,Beyonc,4	
2013-12-31,Beyonce,5	
2013-12-31,Bffs,1	
2013-12-31,BieberCrewToMichigan,1	
2013-12-31,Big,1	
2013-12-31,BigAssKid,1	
2013-12-31,BigBootyPerks,2	
2013-12-31,BigBootyProbs,1	
2013-12-31,BigBreakFo,1	
2013-12-31,Bilan2013,1	
2013-12-31,BingBings,1	
2013-12-31,Bird,1	
2013-12-31,BishWhet,1	
2013-12-31,BitchDoneLied,2	
2013-12-31,BitchMob,1	
2013-12-31,BitchSwerve,1	
2013-12-31,BitchYouKnowIt,1	
2013-12-31,Bitter,1	
2013-12-31,Bizcocho,1	
2013-12-31,BlackGirlsOnTwitterLikeeeeee,1	
2013-12-31,BlackPeopleProbelms,1	
2013-12-31,Blackhawks,1	
2013-12-31,BlacksGirlsRock,1	
2013-12-31,BlagueDeS,1	
2013-12-31,BlindfoldedMakeupChallenge,1	
2013-12-31,Blood,1	
2013-12-31,BodyOdor,1	
2013-12-31,Bomedy,1	
2013-12-31,BootyHadMeLike,2	
2013-12-31,BootyQuakeIt,2	
2013-12-31,BootyWithdrawals,1	
2013-12-31,Bootylicious,1	
2013-12-31,Boss,2	
2013-12-31,BossAssBitchREMIX,1	
2013-12-31,BrTaughtMe,1	
2013-12-31,BrainTumorThursday,2	
2013-12-31,BrbCrying,1	
2013-12-31,BreakingBad,1	
2013-12-31,BreakingBadMarathon,2	
2013-12-31,Bricketi,1	
2013-12-31,BrideForRent,2	
2013-12-31,BrotherHood,1	
2013-12-31,BrunoMars,1	
2013-12-31,Bryce,1	
2013-12-31,Btb4Life,1	
2013-12-31,BucFam,1	
2013-12-31,BuenosMomentosJuntas,1	
2013-12-31,BumdayMonday,1	
2013-12-31,Bump,1	
2013-12-31,BumpNGrind,1	
2013-12-31,Buscadora,1	
2013-12-31,BustANut,1	
2013-12-31,Busted,1	
2013-12-31,BustedEverytime,1	
2013-12-31,ButImNotRatchetTho,1	
2013-12-31,ButIsYourFace,1	
2013-12-31,ButYouCant,1	
2013-12-31,ButchallDontFeelMeTho,1	
2013-12-31,ButtNakedNastyOrNah,1	
2013-12-31,BuyMarkAngelsSuperheroEP,1	
2013-12-31,ByeDraya,1	
2013-12-31,ByeFelicia,1	
2013-12-31,CAAARRRROOOLLLLL,1	
2013-12-31,CAKECAM,1	
2013-12-31,CC2013,1	
2013-12-31,CJRTheMovieAtSCTV,1	
2013-12-31,CMONMAN,1	
2013-12-31,COMEHOME,1	
2013-12-31,CTFxC,1	
2013-12-31,CaCHere,1	
2013-12-31,CadaQuien,1	
2013-12-31,Cajun,1	
2013-12-31,CakeBossKickoff,10	
2013-12-31,CaliforniaProblems,2	
2013-12-31,Cancer,3	
2013-12-31,CantHandleThisSwag,1	
2013-12-31,CantWait,1	
2013-12-31,CapBash,1	
2013-12-31,CapeTown,1	
2013-12-31,Capricorn,2	
2013-12-31,CaptionThisPic,1	
2013-12-31,Car,1	
2013-12-31,CarGerms,1	
2013-12-31,Carlexa,1	
2013-12-31,CasparLeeLive,1	
2013-12-31,Catfish,2	
2013-12-31,Caught,2	
2013-12-31,Cavs,1	
2013-12-31,Celebration,1	
2013-12-31,CellyHard,2	
2013-12-31,CenaNavidad2013,1	
2013-12-31,CerilloRobaMucho,1	
2013-12-31,ChanningTatum,1	
2013-12-31,ChanteCommeBabaMaal,1	
2013-12-31,CharileStCloud,1	
2013-12-31,ChefBoyAreBob,1	
2013-12-31,Cherchezlerreur,1	
2013-12-31,ChicserPaputukinSaNewYear,1	
2013-12-31,Chiefkeef,32	
2013-12-31,ChildMoment,1	
2013-12-31,Childhoodmermories,1	
2013-12-31,ChocolateMetaphor,2	
2013-12-31,ChrisJay,3	
2013-12-31,ChrisJayAdventures,2	
2013-12-31,Christmas,2	
2013-12-31,ChristmasGetTogether,1	
2013-12-31,ClassSelfies,1	
2013-12-31,Classic,2	
2013-12-31,CloudMansion,1	
2013-12-31,CodeResolutions,1	
2013-12-31,CoffeeIsNeeded,1	
2013-12-31,CoisasDoces,1	
2013-12-31,Colombians,1	
2013-12-31,Comedy,5	
2013-12-31,ComprendraQuiPourra,8	
2013-12-31,CongressWomanFe,1	
2013-12-31,ControlAltDelete,1	
2013-12-31,Copacabana,1	
2013-12-31,CousinsButWeLookLikeBrotherAndSisters,1	
2013-12-31,CowboyNation,1	
2013-12-31,Cowboys,4	
2013-12-31,CowboysDancehall,1	
2013-12-31,Crazywhiteboysbelike,2	
2013-12-31,Crew09,1	
2013-12-31,CriminalMinds,1	
2013-12-31,Cruel,1	
2013-12-31,CryingForEternity,1	
2013-12-31,Ctfu,1	
2013-12-31,CuntOfTheDay,1	
2013-12-31,Currently,1	
2013-12-31,Curved,1	
2013-12-31,CutThatShitOut,1	
2013-12-31,Cute,2	
2013-12-31,CutestCoupleOf2013,1	
2013-12-31,D4L,1	
2013-12-31,DCP,1	
2013-12-31,DDS,1	
2013-12-31,DEAD,9	
2013-12-31,DELETE,1	
2013-12-31,DEMIin2013,6	
2013-12-31,DHML,1	
2013-12-31,DMV,4	
2013-12-31,DWade,1	
2013-12-31,DZfollowtrain,1	
2013-12-31,DaFuq,1	
2013-12-31,Dad,1	
2013-12-31,DailyTweet,1	
2013-12-31,Dallas,2	
2013-12-31,DallasCowgirlsStatus,1	
2013-12-31,Dance,1	
2013-12-31,Danceforwolftyla,1	
2013-12-31,Dancing,2	
2013-12-31,Dead,7	
2013-12-31,DearFutureHusband,1	
2013-12-31,Deception,1	
2013-12-31,Deletos,2	
2013-12-31,DemacracionExtrema,1	
2013-12-31,Deprime,1	
2013-12-31,Deprived,1	
2013-12-31,Diggingforgold,1	
2013-12-31,Dinky,1	
2013-12-31,DirtyDancing,1	
2013-12-31,Disney,1	
2013-12-31,DjMel,1	
2013-12-31,DjSupremeNJ,1	
2013-12-31,Dmv,2	
2013-12-31,Dog,1	
2013-12-31,DogMom,1	
2013-12-31,Dongalife,1	
2013-12-31,DontGoThroughMyPhpne,1	
2013-12-31,DontJudgeMe,1	
2013-12-31,Drake2013,1	
2013-12-31,DrakeThrowsDrinks,1	
2013-12-31,DrunkInLove,2	
2013-12-31,DrunkenStupor,1	
2013-12-31,DrunkinLove,1	
2013-12-31,Drunkinlove,4	
2013-12-31,DuellingDonuts,1	
2013-12-31,Dunk,1	
2013-12-31,DunkCam,1	
2013-12-31,Dunkcam,1	
2013-12-31,DwayneWadeBeLike,1	
2013-12-31,Dying,3	
2013-12-31,DyingLiterally,1	
2013-12-31,EOYC,3	
2013-12-31,EXOSTANSWorstFandom1stWin,1	
2013-12-31,EXOShowtime,1	
2013-12-31,Eagles,2	
2013-12-31,EaglesvsCowboys,1	
2013-12-31,EastEnders,4	
2013-12-31,Eastenders,2	
2013-12-31,Eminem,1	
2013-12-31,EndOf2013DionneFollowMe,1	
2013-12-31,EpicFail,1	
2013-12-31,EponinesDeath,1	
2013-12-31,EqualRights,1	
2013-12-31,EveryYear,1	
2013-12-31,Excited,1	
2013-12-31,ExpliquezMoiPlease,1	
2013-12-31,FACT,1	
2013-12-31,FAT,1	
2013-12-31,FDB,1	
2013-12-31,FIGHTCLUB,1	
2013-12-31,FLS,1	
2013-12-31,FML,3	
2013-12-31,FOH,1	
2013-12-31,FOLLOWBACK,1	
2013-12-31,FOLLOWMEBEFORE2014,1	
2013-12-31,FOOLISH4ISBACK,1	
2013-12-31,FREEKALEEK,1	
2013-12-31,FRFR,1	
2013-12-31,FRIENDZONEFACE,1	
2013-12-31,FUCKDOTTT,1	
2013-12-31,FaSegueFa,1	
2013-12-31,FaceTime,1	
2013-12-31,Facebook,1	
2013-12-31,Facetime,1	
2013-12-31,Facts,2	
2013-12-31,FactsOnly,2	
2013-12-31,Factz,1	
2013-12-31,FakeAssWannabeHustlers,1	
2013-12-31,FamBam,1	
2013-12-31,Family,1	
2013-12-31,FamilyGuy,2	
2013-12-31,FanGirl,1	
2013-12-31,FanMail,1	
2013-12-31,FatEverything,1	
2013-12-31,FatFace,1	
2013-12-31,FavoriteHarryof2013,1	
2013-12-31,Febreez,1	
2013-12-31,FeelingSurferAgadAgad,1	
2013-12-31,FelizNuevoA,1	
2013-12-31,Females,1	
2013-12-31,Fezreturns,1	
2013-12-31,FictionalDeathsIWillNeverGetOver,7	
2013-12-31,FifthHarmonyThinksYouRePretty,1	
2013-12-31,FifthHarmonyThinksYourePretty,11	
2013-12-31,FinDuGame,1	
2013-12-31,FindBae2K14,1	
2013-12-31,FinnishOpinion,1	
2013-12-31,FirstSemesterMemories,2	
2013-12-31,FirstSemesterMemory,1	
2013-12-31,FlamingJohn,1	
2013-12-31,FlanNaish,1	
2013-12-31,Florida,1	
2013-12-31,FlyBoard,1	
2013-12-31,FollowDeAnoNovo,1	
2013-12-31,FollowFridays,1	
2013-12-31,FollowMeBefore2014,3	
2013-12-31,FollowMeJai,9	
2013-12-31,FollowMeLuminites,1	
2013-12-31,FollowMeMilkTyson,3	
2013-12-31,FollowbackSeguro,1	
2013-12-31,Followers0,1	
2013-12-31,Following3000,1	
2013-12-31,Followmebefore2014,1	
2013-12-31,Foolish4,3	
2013-12-31,Foolish4Forever,1	
2013-12-31,Foolish4Reunite,1	
2013-12-31,Foolish4TakeMiami,1	
2013-12-31,Foolish4isback,1	
2013-12-31,FoolishFour,1	
2013-12-31,FoolishFourTakeMiami,3	
2013-12-31,FootballMomentOfTheYear,1	
2013-12-31,ForTheVine,1	
2013-12-31,ForeheadAlert,1	
2013-12-31,ForeverAlone,1	
2013-12-31,ForeverFresh,1	
2013-12-31,ForeverFunny,1	
2013-12-31,ForeverYoung,1	
2013-12-31,FranceNeedsNeonLightsTour,1	
2013-12-31,Franchejistas,1	
2013-12-31,Frankievideo,1	
2013-12-31,FreakyEnt,1	
2013-12-31,FreeGuwop,1	
2013-12-31,Friday,2	
2013-12-31,Friends,1	
2013-12-31,Fringe,1	
2013-12-31,Frozen,2	
2013-12-31,Fu,1	
2013-12-31,FuckEm,1	
2013-12-31,FuckThatNoise,1	
2013-12-31,FuckYou,1	
2013-12-31,FuckYouSBS,1	
2013-12-31,Fuckers,1	
2013-12-31,Funny,2	
2013-12-31,FunnyAsShaat,1	
2013-12-31,FunnyFaces,1	
2013-12-31,FunnyPicsDepot,1	
2013-12-31,G2BTillMeHeartachesEnd,1	
2013-12-31,G2BTillMyHeartache,1	
2013-12-31,G2BTillMyHeartacheEnds,1	
2013-12-31,G2BTillMyHeartaches,1	
2013-12-31,G2BTillMyHeartachesEnd,32	
2013-12-31,GDIfollowtrain,1	
2013-12-31,GG,1	
2013-12-31,GGV,2	
2013-12-31,GOTHEEEEMMMMM,1	
2013-12-31,GadElmaleh,1	
2013-12-31,Gahhdangggg,1	
2013-12-31,GandhiQuotes,1	
2013-12-31,Garing,1	
2013-12-31,Gary,1	
2013-12-31,GeminisWeAre,2	
2013-12-31,GemmaIsTheBetterStyles,1	
2013-12-31,GeorgeStrait,1	
2013-12-31,GetItGirl,1	
2013-12-31,GetLikeMe,1	
2013-12-31,GetWellSoonJustin,1	
2013-12-31,GetYaUnitsUp,1	
2013-12-31,Getchose2k13,1	
2013-12-31,GhettoGirlsBeLike,2	
2013-12-31,GhettoGirlsFightsBeLike,1	
2013-12-31,GhettoViine,109	
2013-12-31,Ghettovines,3	
2013-12-31,Gilbert,1	
2013-12-31,GingerFacts,1	
2013-12-31,GirlBoyBaklaTomboy,1	
2013-12-31,Girls,1	
2013-12-31,GirlsBelike,1	
2013-12-31,GiveMeMyPhone,1	
2013-12-31,GleeAddict,1	
2013-12-31,GloGangEuro,1	
2013-12-31,GoAmandaGo,1	
2013-12-31,GoDavid,1	
2013-12-31,GoGirl,1	
2013-12-31,GoHawks,1	
2013-12-31,GoHome,1	
2013-12-31,GoKitGo,1	
2013-12-31,God,2	
2013-12-31,GodDamn,1	
2013-12-31,Godpleasehelpme,1	
2013-12-31,GoliathTheCop,1	
2013-12-31,GoodHair,1	
2013-12-31,GoodMorning,1	
2013-12-31,GoodVibes,1	
2013-12-31,Goodbye2013Victoria,2	
2013-12-31,Goodbye2013VictoriaDay2,11	
2013-12-31,Goodnight,2	
2013-12-31,GotHeem,1	
2013-12-31,GotMeWeak,2	
2013-12-31,Gracias,1	
2013-12-31,GrandmasBeLike,1	
2013-12-31,GreekAllTheWay,1	
2013-12-31,GreekFolllowTrain,4	
2013-12-31,GreekFollowTrain,10	
2013-12-31,GreekLifeIsTheBestLife,1	
2013-12-31,GreeksDoItBetter,1	
2013-12-31,GregIsTheBetterHoran,1	
2013-12-31,Greve,1	
2013-12-31,Grey,1	
2013-12-31,Grinding,1	
2013-12-31,Gritos,1	
2013-12-31,Gru,1	
2013-12-31,Gumbo,1	
2013-12-31,GuysBeLike,1	
2013-12-31,GuysDance,1	
2013-12-31,HAPPYmonday,1	
2013-12-31,HARAM,12	
2013-12-31,HARDASFUCK,1	
2013-12-31,HEATWIN,1	
2013-12-31,HKS,2	
2013-12-31,HOHOBELLZ,1	
2013-12-31,HSM3,4	
2013-12-31,HU,2	
2013-12-31,HUNHAN,2	
2013-12-31,HabibVine,1	
2013-12-31,HackedByTheBoyfriend,1	
2013-12-31,HalliGalli,1	
2013-12-31,HandsomBabyBoy,1	
2013-12-31,HangItUp,1	
2013-12-31,Hannnnnnnnnn,1	
2013-12-31,HappyBirthdayEllie,1	
2013-12-31,HappyForHer,1	
2013-12-31,HappyFuckingNewYear,1	
2013-12-31,HappyHappyHappy,1	
2013-12-31,HappyJuliElmoDay,1	
2013-12-31,HappyNewYear,6	
2013-12-31,HappyNewYearMaddi,1	
2013-12-31,HappyNewYearMaddiJaneMusic,1	
2013-12-31,Harry,1	
2013-12-31,HaveANiceDay,1	
2013-12-31,HayDiosMio,1	
2013-12-31,HayesGrierTo40K,2	
2013-12-31,HayesGrierTo50K,1	
2013-12-31,HeIsAJerk,1	
2013-12-31,HeatNation,1	
2013-12-31,Heaven,1	
2013-12-31,Hello,1	
2013-12-31,Hermanitos,1	
2013-12-31,HeyBoo,1	
2013-12-31,Heyboo,2	
2013-12-31,Heyboo2k13,1	
2013-12-31,HighSchoolMemories,1	
2013-12-31,HigherLearning,1	
2013-12-31,HilariousMomentAtTheAckermanHouse,1	
2013-12-31,Ho,1	
2013-12-31,Hoe,1	
2013-12-31,HoeFood,1	
2013-12-31,HoesBeLike,5	
2013-12-31,Holdup,2	
2013-12-31,HolidayBowl,1	
2013-12-31,Homeland,1	
2013-12-31,HonestHour,2	
2013-12-31,HonestyHour,1	
2013-12-31,Honestyhour,1	
2013-12-31,HoodDisney,1	
2013-12-31,HoodGirls,2	
2013-12-31,Hooligans,1	
2013-12-31,HoopVine,2	
2013-12-31,HottieOfTheYEAR,11	
2013-12-31,HottyToddy,1	
2013-12-31,HowTo,1	
2013-12-31,HowToAskAGirlToHomecoming,1	
2013-12-31,HowToNot,1	
2013-12-31,Humpaholics,1	
2013-12-31,HunnyMadu,2	
2013-12-31,IAmNaturalNotBald,1	
2013-12-31,IAmNotTheOne,1	
2013-12-31,ICant,1	
2013-12-31,ICreepOnYou,1	
2013-12-31,IG,2	
2013-12-31,IHate,1	
2013-12-31,IHitItFirst,1	
2013-12-31,IKnowIt,1	
2013-12-31,INAYMARICELSORIANO,1	
2013-12-31,IThoughtWrong,1	
2013-12-31,ITweetedItFirst,1	
2013-12-31,IWantAFraternityHusband,1	
2013-12-31,IWillNeverBeAbleToEvenAgain,1	
2013-12-31,IfMyMomHadATwitter,1	
2013-12-31,IfWeDate,23	
2013-12-31,IknowTheSalsaWasGoodButYouNeverDoubleDipAndTell,1	
2013-12-31,Ilan,1	
2013-12-31,Iloveyou,1	
2013-12-31,ImAmazing,1	
2013-12-31,ImDead,1	
2013-12-31,ImJustBeingHonest,1	
2013-12-31,ImSoExcited,1	
2013-12-31,ImTellnYa,1	
2013-12-31,ImWeak,1	
2013-12-31,Imdead,1	
2013-12-31,In2013,1	
2013-12-31,In2014,2	
2013-12-31,InTheClub,1	
2013-12-31,InnocentRemixes,1	
2013-12-31,InstaSize,1	
2013-12-31,Instagram,2	
2013-12-31,IsThatBad,1	
2013-12-31,ItsHandled,2	
2013-12-31,ItsRealTho,1	
2013-12-31,ItsShowtime,1	
2013-12-31,ItsStillSomeOfUsOutThere,1	
2013-12-31,Iviry,1	
2013-12-31,JA,1	
2013-12-31,JAComeBack,2	
2013-12-31,JAM,1	
2013-12-31,JANOSKIANS,5	
2013-12-31,JArmy,1	
2013-12-31,JPoriginal,1	
2013-12-31,JaeBass,1	
2013-12-31,JahFiya,1	
2013-12-31,JalenDoston,1	
2013-12-31,JalenDotson,2	
2013-12-31,JamaicansBeLike,1	
2013-12-31,JamesHardenBeLike,1	
2013-12-31,JamieThePrivateSchoolGirl,1	
2013-12-31,JayzcallingB,2	
2013-12-31,Jesors,1	
2013-12-31,Jess,1	
2013-12-31,JessieJ,1	
2013-12-31,Jesus,2	
2013-12-31,JetsetterProbs,1	
2013-12-31,JeusYouDoneGoodWithThisOne,1	
2013-12-31,Jilla,1	
2013-12-31,Jonjoselfie,1	
2013-12-31,JordanFiend,1	
2013-12-31,JustDance,2	
2013-12-31,JustDance2014,2	
2013-12-31,JustInCase,1	
2013-12-31,JustSharing,1	
2013-12-31,JustWaitOnIt,1	
2013-12-31,Justchill,1	
2013-12-31,Justgirlythings,1	
2013-12-31,JustinTimberlakealldayeverday,1	
2013-12-31,KCamp,1	
2013-12-31,KG,1	
2013-12-31,Kacamanabuataku,1	
2013-12-31,KadiraTweet,1	
2013-12-31,Kanikanci,1	
2013-12-31,KarlPilkington,2	
2013-12-31,Kayy,1	
2013-12-31,KeKoreaKeKita,1	
2013-12-31,KearnyHigh,2	
2013-12-31,KhalifaFacts,1	
2013-12-31,KhutiNumberOne,1	
2013-12-31,KidsBeLike,4	
2013-12-31,KillEm,1	
2013-12-31,KilledIt,1	
2013-12-31,KindaFunnnnny,1	
2013-12-31,KirTweet,1	
2013-12-31,Kmsl,1	
2013-12-31,Korlu,1	
2013-12-31,LBES,1	
2013-12-31,LBESP3,15	
2013-12-31,LEAVEITINFOCKIN2013,1	
2013-12-31,LHHNY,18	
2013-12-31,LIGHTSKIN,1	
2013-12-31,LIGHTSKINNIGGASBELIKE,2	
2013-12-31,LMAO,1	
2013-12-31,LMFAO,2	
2013-12-31,LNV,4	
2013-12-31,LOL,3	
2013-12-31,LOVE,1	
2013-12-31,LOWKEY,1	
2013-12-31,LRT,18	
2013-12-31,LT,3	
2013-12-31,LUHAN,1	
2013-12-31,LVK,1	
2013-12-31,LaQueSabeSabe,1	
2013-12-31,LadyGaga,1	
2013-12-31,LastDayOfDecember,1	
2013-12-31,LastRT,1	
2013-12-31,LateNightConfession,1	
2013-12-31,Laughing,1	
2013-12-31,Laughs,1	
2013-12-31,LawdHelpMe,1	
2013-12-31,Lawwwwrd,1	
2013-12-31,LeBron11,1	
2013-12-31,Lebron,1	
2013-12-31,Leggo,1	
2013-12-31,Leo,3	
2013-12-31,Les3Freres,1	
2013-12-31,LesMis,1	
2013-12-31,LetsGo,1	
2013-12-31,LetsMakeItAwkward,1	
2013-12-31,Liam,1	
2013-12-31,LifeLesson,2	
2013-12-31,LightSkinsBeLike,2	
2013-12-31,Like,1	
2013-12-31,LimitlessNYE,1	
2013-12-31,LincolnBeLike,1	
2013-12-31,LionKing,1	
2013-12-31,LittleMuyi,1	
2013-12-31,Lmao,1	
2013-12-31,LoL,1	
2013-12-31,LoQueTengoQueAguantar,1	
2013-12-31,Lol,2	
2013-12-31,Loner,1	
2013-12-31,LongForAMan,1	
2013-12-31,LookAtGod,1	
2013-12-31,LookAtHerName,2	
2013-12-31,Loop,1	
2013-12-31,Losextra,1	
2013-12-31,LostinThought,1	
2013-12-31,LotteWorld,1	
2013-12-31,Louis,1	
2013-12-31,Louisbum2013,1	
2013-12-31,Love,1	
2013-12-31,LoveHer,1	
2013-12-31,LoveIt,2	
2013-12-31,LoveMyFriends,1	
2013-12-31,LoveMyLife,1	
2013-12-31,LoveThem,1	
2013-12-31,LoveYou,1	
2013-12-31,Loveyou,1	
2013-12-31,LovingYouIsEasyIsOutTommorow,1	
2013-12-31,LovingYouIsEasyToNo1,1	
2013-12-31,Lovingit,1	
2013-12-31,Lrt,6	
2013-12-31,LufcFamily,1	
2013-12-31,LukeBryan,1	
2013-12-31,MANDOWN,1	
2013-12-31,MCJunior3,1	
